proj,instances,group,Z1,Z2,Best,pred_da,prob_da_CLK,prob_da_LKCC
MDA_s,CLKeasy_045,train,62.37891120514809,0.062465036542898957,LKCC,LKCC,0,1
MDA_s,CLKeasy_046,train,60.787928184136774,-0.48613810443562483,LKCC,LKCC,0,1
MDA_s,LKCChard_092,train,-45.432828211730914,-2.340998237909956,CLK,CLK,0.94698,0.05302
MDA_s,CLKhard_116,train,-41.80889195043848,7.847860217702142,LKCC,LKCC,0,1
MDA_s,LKCCeasy_030,train,63.105318579640645,0.6860486339637792,LKCC,LKCC,0,1
MDA_s,LKCCeasy_027,train,62.6524158021061,0.030746261864042394,LKCC,LKCC,0,1
MDA_s,random_078,train,-41.25709049552247,-1.5294068017161606,LKCC,LKCC,0.11905,0.88095
MDA_s,CLKhard_033,train,-44.04038019592518,0.042769006698836036,LKCC,LKCC,0.17472,0.82528
MDA_s,random_033,train,-41.59238508229295,-2.67888353789662,LKCC,LKCC,0.3811,0.6189
MDA_s,LKCCeasy_179,train,63.90501349386428,0.1368406298308468,LKCC,LKCC,0,1
MDA_s,LKCCeasy_057,train,62.81004595934869,-0.5112337693691165,LKCC,LKCC,0,1
MDA_s,LKCChard_185,train,-42.11698289543891,-1.96799117500245,CLK,LKCC,0.27755,0.72245
MDA_s,random_178,train,-41.90909313688937,-1.3280979435245628,LKCC,LKCC,0.13749,0.86251
MDA_s,LKCChard_117,train,-44.59385419305846,-1.7339539733825944,CLK,CLK,0.75982,0.24018
MDA_s,CLKeasy_105,train,61.857044028602594,0.1435747702488426,LKCC,LKCC,0,1
MDA_s,CLKhard_161,train,-42.83894018306622,-0.9940089838499169,LKCC,LKCC,0.17964,0.82036
MDA_s,LKCChard_068,train,-43.750900228397455,-1.011045984754231,CLK,LKCC,0.34726,0.65274
MDA_s,CLKeasy_183,train,62.69324783292723,0.26638845156906493,LKCC,LKCC,0,1
MDA_s,LKCChard_103,train,-42.99692166348297,-1.9052212978399785,CLK,LKCC,0.41972,0.58028
MDA_s,LKCCeasy_164,train,62.277050656963354,-1.3215038235292547,LKCC,LKCC,0,1
MDA_s,LKCChard_131,train,-45.21395593970471,-3.2322086795853586,CLK,CLK,0.97487,0.02513
MDA_s,CLKhard_068,train,-45.38794024563344,-0.7357288092459716,LKCC,CLK,0.71921,0.28079
MDA_s,LKCCeasy_014,train,61.45442679955977,0.5489602722664534,LKCC,LKCC,0,1
MDA_s,LKCCeasy_064,train,61.577529602492454,-0.5113682666788457,LKCC,LKCC,0,1
MDA_s,CLKhard_004,train,-41.39642267700563,0.02874855385783697,LKCC,LKCC,0.02388,0.97612
MDA_s,LKCCeasy_085,train,62.518539509624325,0.7661824924673947,LKCC,LKCC,0,1
MDA_s,random_134,train,-40.31430505645837,-1.9033141778684581,LKCC,LKCC,0.11413,0.88587
MDA_s,CLKhard_055,train,-43.48408945394906,8.13768186379272,LKCC,LKCC,0,1
MDA_s,CLKhard_102,train,-41.329114485986054,-0.913531506329115,LKCC,LKCC,0.06491,0.93509
MDA_s,random_129,train,-42.78629675275015,-1.3361355042932848,LKCC,LKCC,0.23735,0.76265
MDA_s,random_123,train,-43.082966659814595,-1.1064321205708574,LKCC,LKCC,0.23628,0.76372
MDA_s,CLKhard_138,train,-42.74690405334541,6.572046121120946,LKCC,LKCC,0,1
MDA_s,CLKhard_176,train,-44.94052214109624,-0.4494413187594985,LKCC,CLK,0.51445,0.48555
MDA_s,LKCChard_072,train,-42.75630352171268,-1.3800774231130577,CLK,LKCC,0.24202,0.75798
MDA_s,CLKeasy_168,train,61.73614537209993,-0.4400105086434353,LKCC,LKCC,0,1
MDA_s,random_091,train,-42.97501546839053,-0.4335474188030233,LKCC,LKCC,0.11402,0.88598
MDA_s,CLKhard_117,train,-44.14556074271278,6.451481111397478,LKCC,LKCC,0,1
MDA_s,LKCChard_180,train,-43.69597538506145,-3.2544457790931314,CLK,CLK,0.87305,0.12695
MDA_s,random_147,train,-40.412075151140606,-2.038309100870049,LKCC,LKCC,0.13596,0.86404
MDA_s,CLKhard_034,train,-41.11925498332907,-0.4383176639404143,LKCC,LKCC,0.03462,0.96538
MDA_s,random_059,train,-41.984059592248535,-1.583839044631472,LKCC,LKCC,0.18369,0.81631
MDA_s,random_028,train,-43.324083809792796,-0.198084050475083,LKCC,LKCC,0.11882,0.88118
MDA_s,random_104,train,-41.139213088575026,-2.5706885241999444,LKCC,LKCC,0.29481,0.70519
MDA_s,LKCCeasy_161,train,62.03235258876297,-0.9691812755534146,LKCC,LKCC,0,1
MDA_s,LKCCeasy_122,train,62.2252284685146,0.966112089316398,LKCC,LKCC,0,1
MDA_s,CLKeasy_175,train,60.73242800784062,0.13736456064685604,LKCC,LKCC,0,1
MDA_s,LKCCeasy_109,train,63.1102651219371,0.06110108216543642,LKCC,LKCC,0,1
MDA_s,LKCCeasy_131,train,62.96178474075059,-0.5181880910473444,LKCC,LKCC,0,1
MDA_s,LKCChard_006,train,-43.47724417771555,-2.7778085759670503,CLK,CLK,0.7591,0.2409
MDA_s,LKCChard_085,train,-42.870793679713636,-2.0825845649323553,CLK,LKCC,0.44281,0.55719
MDA_s,CLKhard_037,train,-44.39086791406926,7.944380765614964,LKCC,LKCC,0,1
MDA_s,CLKeasy_116,train,62.80573139984547,-0.014164715459801523,LKCC,LKCC,0,1
MDA_s,CLKhard_009,train,-41.940718175963454,-0.4862188338947336,LKCC,LKCC,0.05817,0.94183
MDA_s,CLKeasy_106,train,62.588434665626224,-0.15613394458398533,LKCC,LKCC,0,1
MDA_s,LKCChard_059,train,-43.98843842637693,-1.854641919427193,CLK,CLK,0.64721,0.35279
MDA_s,LKCCeasy_080,train,61.99502434523483,-0.4478534434887189,LKCC,LKCC,0,1
MDA_s,random_062,train,-43.098371143519344,-0.3428789094980749,LKCC,LKCC,0.11453,0.88547
MDA_s,random_124,train,-41.452858318358366,-1.863358450238864,LKCC,LKCC,0.18155,0.81845
MDA_s,CLKeasy_079,train,63.02123046672893,0.03325495702786648,LKCC,LKCC,0,1
MDA_s,random_167,train,-42.16125794176769,-0.16709573426124136,LKCC,LKCC,0.04736,0.95264
MDA_s,random_171,train,-42.24835631579395,-1.6101279890279194,LKCC,LKCC,0.21844,0.78156
MDA_s,LKCCeasy_087,train,63.2906205041256,1.4175194526868893,LKCC,LKCC,0,1
MDA_s,CLKhard_134,train,-39.12441068718301,0.5519556765568069,LKCC,LKCC,0.00467,0.99533
MDA_s,LKCCeasy_054,train,63.5317314423208,0.5861162129661364,LKCC,LKCC,0,1
MDA_s,CLKhard_164,train,-44.04515862087843,5.875977817569694,LKCC,LKCC,0,1
MDA_s,random_047,train,-41.15395836294924,-2.4065958976877617,LKCC,LKCC,0.25879,0.74121
MDA_s,LKCChard_051,train,-44.490385631941955,-1.8577660605498405,CLK,CLK,0.76423,0.23577
MDA_s,CLKeasy_176,train,62.12702867484311,0.22897357055809486,LKCC,LKCC,0,1
MDA_s,CLKhard_008,train,-42.9611354800875,7.448560669960054,LKCC,LKCC,0,1
MDA_s,LKCCeasy_008,train,61.19054997116486,-1.2092209760073895,LKCC,LKCC,0,1
MDA_s,CLKhard_168,train,-43.5110137405294,-0.842730664451697,LKCC,LKCC,0.25507,0.74493
MDA_s,random_158,train,-42.46601841893247,-0.3808103607805145,LKCC,LKCC,0.07374,0.92626
MDA_s,LKCChard_016,train,-41.59698200093705,-1.7806260475209337,CLK,LKCC,0.18027,0.81973
MDA_s,CLKeasy_016,train,62.061808683718226,-0.04551590637257858,LKCC,LKCC,0,1
MDA_s,CLKhard_075,train,-44.18482780490042,-0.47627077702143766,LKCC,LKCC,0.31268,0.68732
MDA_s,LKCCeasy_168,train,62.5764470228748,-1.3593161052071323,LKCC,LKCC,0,1
MDA_s,CLKhard_182,train,-44.6386199946542,-0.25294789092278286,LKCC,LKCC,0.37034,0.62966
MDA_s,random_080,train,-41.89222418440273,-1.1819287165972814,LKCC,LKCC,0.11756,0.88244
MDA_s,CLKhard_128,train,-44.55953615962053,8.287719730462209,LKCC,LKCC,0,1
MDA_s,LKCChard_178,train,-42.33618984330025,-4.467754393617461,CLK,CLK,0.89008,0.10992
MDA_s,LKCCeasy_037,train,63.1613283261788,0.8633977430495118,LKCC,LKCC,0,1
MDA_s,LKCCeasy_159,train,62.60007461806871,-0.9324489357399353,LKCC,LKCC,0,1
MDA_s,LKCChard_003,train,-45.49013171264607,-2.6220884920921494,CLK,CLK,0.9639,0.0361
MDA_s,CLKhard_111,train,-42.43314206500694,0.10755636008071966,LKCC,LKCC,0.0423,0.9577
MDA_s,CLKeasy_018,train,63.263159486112365,-5.324699573701345e-4,LKCC,LKCC,0,1
MDA_s,CLKeasy_083,train,62.6497715406143,-0.3036764869065379,LKCC,LKCC,0,1
MDA_s,CLKeasy_182,train,62.68786309838895,-1.6152755322529422,LKCC,LKCC,0,1
MDA_s,LKCCeasy_042,train,60.90474434626528,0.6629006056369328,LKCC,LKCC,0,1
MDA_s,LKCCeasy_095,train,61.560254846934924,-0.6308039141539777,LKCC,LKCC,0,1
MDA_s,CLKeasy_005,train,62.539162544256094,-0.42948268429035935,LKCC,LKCC,0,1
MDA_s,CLKhard_027,train,-41.64622275891083,-1.4035629793604298,LKCC,LKCC,0.12812,0.87188
MDA_s,random_157,train,-42.608506168046766,-0.730085694660525,LKCC,LKCC,0.11762,0.88238
MDA_s,LKCCeasy_174,train,62.41955250024008,0.4400232350524457,LKCC,LKCC,0,1
MDA_s,LKCCeasy_009,train,63.13699415112458,-1.4323734770354444,LKCC,LKCC,0,1
MDA_s,LKCChard_018,train,-42.919711815058356,-3.1449134758751716,CLK,CLK,0.73991,0.26009
MDA_s,LKCChard_032,train,-42.67319052550081,-2.849137513877611,CLK,CLK,0.62009,0.37991
MDA_s,CLKeasy_126,train,62.03847131598102,-0.13633111394444514,LKCC,LKCC,0,1
MDA_s,LKCChard_011,train,-44.64614777368513,-1.5273436305688977,CLK,CLK,0.72532,0.27468
MDA_s,LKCCeasy_078,train,63.21421982291752,1.0254541440864433,LKCC,LKCC,0,1
MDA_s,random_049,train,-41.86792736301474,-1.684920161089074,LKCC,LKCC,0.18957,0.81043
MDA_s,LKCChard_071,train,-42.92142794306472,-4.661050715084642,CLK,CLK,0.94305,0.05695
MDA_s,LKCChard_075,train,-41.944367540747315,-2.0104989702023572,CLK,LKCC,0.26367,0.73633
MDA_s,random_150,train,-41.52180840549232,-2.0266473790121307,LKCC,LKCC,0.218,0.782
MDA_s,LKCChard_099,train,-44.358756847597206,-2.7240291295391397,CLK,CLK,0.88478,0.11522
MDA_s,LKCCeasy_099,train,61.95903205699469,-0.30289056410301324,LKCC,LKCC,0,1
MDA_s,LKCChard_060,train,-44.41584130295954,-2.379183514315446,CLK,CLK,0.84559,0.15441
MDA_s,random_037,train,-43.42891902567244,-1.533554987871472,LKCC,LKCC,0.41362,0.58638
MDA_s,LKCChard_028,train,-43.836887775709855,-2.357172099636112,CLK,CLK,0.73694,0.26306
MDA_s,LKCCeasy_113,train,62.99649171815876,-0.5392159000983824,LKCC,LKCC,0,1
MDA_s,CLKeasy_064,train,62.77221691820329,0.04004510436967311,LKCC,LKCC,0,1
MDA_s,LKCCeasy_114,train,61.865176374103996,-1.454316179501936,LKCC,LKCC,0,1
MDA_s,LKCChard_038,train,-43.76592827171474,-2.050429808695988,CLK,CLK,0.64495,0.35505
MDA_s,LKCCeasy_137,train,62.02825887448146,0.38392227072702234,LKCC,LKCC,0,1
MDA_s,LKCCeasy_051,train,63.77230380857759,0.6017751673018448,LKCC,LKCC,0,1
MDA_s,LKCChard_091,train,-44.6564662387099,-1.282465045771192,CLK,CLK,0.66735,0.33265
MDA_s,CLKhard_050,train,-43.115676357393845,-0.3052157901333738,LKCC,LKCC,0.11172,0.88828
MDA_s,CLKhard_077,train,-43.025911001910025,8.421470159390116,LKCC,LKCC,0,1
MDA_s,LKCCeasy_031,train,62.62485681771055,-0.6681181642274463,LKCC,LKCC,0,1
MDA_s,CLKhard_146,train,-45.31290047250006,6.600456928103122,LKCC,LKCC,0,1
MDA_s,CLKhard_072,train,-42.067226154620926,6.091075262502463,LKCC,LKCC,0,1
MDA_s,LKCChard_033,train,-44.34976044428641,-2.227894430428346,CLK,CLK,0.80958,0.19042
MDA_s,LKCCeasy_117,train,62.444969614180586,-0.05885150669753355,LKCC,LKCC,0,1
MDA_s,CLKeasy_029,train,63.84246781900172,0.18607044456984095,LKCC,LKCC,0,1
MDA_s,CLKeasy_121,train,63.539495132810636,-0.1353138233630278,LKCC,LKCC,0,1
MDA_s,CLKhard_178,train,-43.93230425829683,6.3829652788797615,LKCC,LKCC,0,1
MDA_s,CLKhard_088,train,-41.34092978553358,-0.37641441175828083,LKCC,LKCC,0.03636,0.96364
MDA_s,CLKeasy_073,train,63.255665132035354,0.0973518720505931,LKCC,LKCC,0,1
MDA_s,random_063,train,-42.892054173740085,-2.2677197711028803,LKCC,CLK,0.50087,0.49913
MDA_s,CLKeasy_021,train,61.223991479281,-0.039760377491737026,LKCC,LKCC,0,1
MDA_s,LKCCeasy_185,train,62.76684323937568,-0.18217375623165236,LKCC,LKCC,0,1
MDA_s,LKCChard_176,train,-41.87151122531317,-1.2978010627714296,CLK,LKCC,0.13056,0.86944
MDA_s,CLKeasy_137,train,62.32800239695628,-0.27954228331626757,LKCC,LKCC,0,1
MDA_s,CLKeasy_118,train,61.80381419210991,0.4090673716842759,LKCC,LKCC,0,1
MDA_s,CLKhard_160,train,-41.87618986555722,-0.34140366975048164,LKCC,LKCC,0.04772,0.95228
MDA_s,random_013,train,-41.22374509512652,-0.4347463732455875,LKCC,LKCC,0.03642,0.96358
MDA_s,CLKhard_071,train,-43.73020275350491,8.351719731013066,LKCC,LKCC,0,1
MDA_s,CLKeasy_151,train,60.98106823242734,-0.38433890500719714,LKCC,LKCC,0,1
MDA_s,LKCChard_083,train,-43.670430065146434,-1.1904589594253279,CLK,LKCC,0.37629,0.62371
MDA_s,CLKhard_114,train,-42.393839408447406,7.9621917896062415,LKCC,LKCC,0,1
MDA_s,random_009,train,-41.7642296564562,-1.7316216958407742,LKCC,LKCC,0.1875,0.8125
MDA_s,random_068,train,-42.00966755186611,-0.10067944124973409,LKCC,LKCC,0.03984,0.96016
MDA_s,LKCChard_055,train,-42.43825995508431,-3.1231990024341796,CLK,CLK,0.6495,0.3505
MDA_s,random_139,train,-43.16711072229326,-1.0695175828872572,LKCC,LKCC,0.24254,0.75746
MDA_s,LKCCeasy_147,train,65.6073771371618,-1.845427798405018,LKCC,LKCC,0,1
MDA_s,LKCChard_023,train,-42.255789098015335,-2.032066564935737,CLK,LKCC,0.3138,0.6862
MDA_s,LKCChard_041,train,-40.59302827739138,-1.5217575639847052,CLK,LKCC,0.08673,0.91327
MDA_s,CLKhard_121,train,-43.23752590099635,7.479233985189326,LKCC,LKCC,0,1
MDA_s,LKCChard_007,train,-42.83847287807286,-2.162412158569014,CLK,LKCC,0.45878,0.54122
MDA_s,random_010,train,-41.89969133768117,-3.080820124761192,LKCC,CLK,0.54379,0.45621
MDA_s,random_154,train,-41.360022577470936,-1.507493546045671,LKCC,LKCC,0.12256,0.87744
MDA_s,CLKeasy_114,train,63.00101312404314,0.0035041707621976644,LKCC,LKCC,0,1
MDA_s,LKCCeasy_056,train,61.205630431185135,0.6028368144549742,LKCC,LKCC,0,1
MDA_s,CLKhard_094,train,-42.16646021225124,-1.3594617693962068,LKCC,LKCC,0.16477,0.83523
MDA_s,LKCChard_138,train,-42.32801114431062,-2.8835761767899393,CLK,CLK,0.56335,0.43665
MDA_s,CLKeasy_156,train,61.83813518820654,0.26293122123032187,LKCC,LKCC,0,1
MDA_s,CLKeasy_003,train,61.7867899075648,-0.38586795947617636,LKCC,LKCC,0,1
MDA_s,CLKhard_189,train,-44.10221914125015,-1.7313780247014567,LKCC,CLK,0.64284,0.35716
MDA_s,CLKeasy_041,train,61.74809906833494,0.01871448489844243,LKCC,LKCC,0,1
MDA_s,LKCChard_094,train,-42.662582388181,-1.4244556644009922,CLK,LKCC,0.23721,0.76279
MDA_s,CLKhard_141,train,-41.95568035216214,-0.41953158985759736,LKCC,LKCC,0.05461,0.94539
MDA_s,LKCCeasy_150,train,63.842311065913734,-0.7738308216590338,LKCC,LKCC,0,1
MDA_s,CLKhard_185,train,-42.57652272774587,-0.18560844929085885,LKCC,LKCC,0.06476,0.93524
MDA_s,CLKeasy_087,train,62.920475240195756,-0.5305841489242142,LKCC,LKCC,0,1
MDA_s,LKCCeasy_182,train,63.44562151213536,0.42753855982163713,LKCC,LKCC,0,1
MDA_s,LKCCeasy_130,train,61.83082937148766,-1.1380862633469238,LKCC,LKCC,0,1
MDA_s,random_022,train,-41.71597121522426,-0.800968754514248,LKCC,LKCC,0.07129,0.92871
MDA_s,LKCCeasy_044,train,64.18574968056431,-0.2084881734501192,LKCC,LKCC,0,1
MDA_s,CLKeasy_140,train,63.04476988326708,-0.7296747662093751,LKCC,LKCC,0,1
MDA_s,CLKeasy_078,train,62.59783753092976,0.01514547943946792,LKCC,LKCC,0,1
MDA_s,LKCChard_026,train,-44.768598092553304,-2.2288851743885356,CLK,CLK,0.87421,0.12579
MDA_s,random_073,train,-42.47060267439735,-1.0517126927068012,LKCC,LKCC,0.14778,0.85222
MDA_s,LKCChard_159,train,-44.731217725538684,-2.880487158136881,CLK,CLK,0.93452,0.06548
MDA_s,random_085,train,-41.31213716282464,-1.4356213982063277,LKCC,LKCC,0.11124,0.88876
MDA_s,LKCCeasy_091,train,63.53195436933095,1.3464514703174961,LKCC,LKCC,0,1
MDA_s,random_126,train,-43.37623518808002,-1.1437464829508992,LKCC,LKCC,0.29858,0.70142
MDA_s,CLKhard_175,train,-41.84532637292239,-2.412336581647239,LKCC,LKCC,0.34743,0.65257
MDA_s,CLKhard_187,train,-41.882446172114385,6.246791657275322,LKCC,LKCC,0,1
MDA_s,LKCCeasy_011,train,63.15018374516149,0.2843468941811461,LKCC,LKCC,0,1
MDA_s,CLKhard_001,train,-43.37022757117001,6.714559714364896,LKCC,LKCC,0,1
MDA_s,random_163,train,-43.4016848595482,-1.9254395531929154,LKCC,CLK,0.52005,0.47995
MDA_s,random_040,train,-43.48259388289834,-1.1184994253021545,LKCC,LKCC,0.31453,0.68547
MDA_s,CLKeasy_177,train,61.06165203916107,0.14891011054548903,LKCC,LKCC,0,1
MDA_s,random_114,train,-42.88379058009852,-2.154220332538195,LKCC,LKCC,0.46621,0.53379
MDA_s,LKCChard_063,train,-42.95780833409063,-1.938719928936374,CLK,LKCC,0.42067,0.57933
MDA_s,random_190,train,-41.77554012880488,-1.441062607334043,LKCC,LKCC,0.14267,0.85733
MDA_s,random_088,train,-42.81240542021763,-2.9789350089022526,LKCC,CLK,0.68107,0.31893
MDA_s,LKCCeasy_121,train,62.53018830907103,-0.4560289997324362,LKCC,LKCC,0,1
MDA_s,LKCChard_061,train,-42.94254179022835,-1.7579629247107742,CLK,LKCC,0.36744,0.63256
MDA_s,LKCChard_160,train,-45.88039045096192,-5.591734806005426,CLK,CLK,0.99931,6.9e-4
MDA_s,LKCCeasy_151,train,62.900172770970066,-0.9961055204027847,LKCC,LKCC,0,1
MDA_s,CLKhard_125,train,-42.791242321582956,-2.193590554397188,LKCC,LKCC,0.45767,0.54233
MDA_s,random_181,train,-42.0753567983193,-2.610257846275861,LKCC,LKCC,0.43892,0.56108
MDA_s,LKCCeasy_062,train,63.65565494521433,0.672068434997221,LKCC,LKCC,0,1
MDA_s,LKCCeasy_190,train,61.36432458865999,0.6400725080288027,LKCC,LKCC,0,1
MDA_s,LKCChard_162,train,-42.788229100166184,-2.1953946092352314,CLK,LKCC,0.45755,0.54245
MDA_s,LKCChard_090,train,-43.114986311836006,-4.4934418734387735,CLK,CLK,0.9422,0.0578
MDA_s,random_155,train,-41.33260477163109,-1.6039526948581546,LKCC,LKCC,0.13316,0.86684
MDA_s,LKCChard_065,train,-42.0735066225379,-3.1334996359241765,CLK,CLK,0.58818,0.41182
MDA_s,LKCCeasy_084,train,62.75024279582291,-0.3991762234796387,LKCC,LKCC,0,1
MDA_s,CLKhard_014,train,-43.51563530063847,-1.7394415159497156,LKCC,LKCC,0.49423,0.50577
MDA_s,LKCChard_084,train,-45.073399519209076,-2.406800983449393,CLK,CLK,0.92524,0.07476
MDA_s,LKCChard_175,train,-43.394028022047635,-1.9701098829031969,CLK,CLK,0.53114,0.46886
MDA_s,CLKeasy_024,train,63.12172374208407,-1.3016368946313492,LKCC,LKCC,0,1
MDA_s,CLKeasy_153,train,63.10162356777644,-0.08398674872829441,LKCC,LKCC,0,1
MDA_s,random_135,train,-42.11944514583806,-1.2940361258048327,LKCC,LKCC,0.15035,0.84965
MDA_s,LKCChard_186,train,-42.925418935643535,-3.5776404395715757,CLK,CLK,0.82531,0.17469
MDA_s,LKCCeasy_063,train,61.88898441302422,8.984172565672392,LKCC,LKCC,0,1
MDA_s,LKCCeasy_129,test,63.80333073382611,-0.8385236016646176,LKCC,LKCC,0,1
MDA_s,random_029,test,-42.878543175939235,-2.541145817433477,LKCC,CLK,0.57657,0.42343
MDA_s,LKCChard_181,test,-43.2955688726217,-1.3706296386829868,CLK,LKCC,0.33895,0.66105
MDA_s,LKCChard_153,test,-43.6233863880244,-1.084982305771701,CLK,LKCC,0.33706,0.66294
MDA_s,LKCChard_179,test,-43.31938392249688,-4.028195302501143,CLK,CLK,0.92034,0.07966
MDA_s,random_075,test,-43.100115455382905,-1.6797962020886816,LKCC,LKCC,0.37943,0.62057
MDA_s,LKCChard_126,test,-41.78123367658215,-2.1410694225364235,CLK,LKCC,0.27203,0.72797
MDA_s,CLKeasy_049,test,63.522304344140224,0.5123642029698483,LKCC,LKCC,0,1
MDA_s,CLKeasy_141,test,62.83883916558243,-0.34199275473754015,LKCC,LKCC,0,1
MDA_s,CLKeasy_056,test,63.213336706069384,0.16995932065780203,LKCC,LKCC,0,1
MDA_s,CLKhard_188,test,-42.072185354448884,0.04392860333991427,LKCC,LKCC,0.03535,0.96465
MDA_s,CLKeasy_088,test,63.15851754504742,0.16925372432613645,LKCC,LKCC,0,1
MDA_s,random_116,test,-43.45243679650001,0.06885943822968013,LKCC,LKCC,0.10063,0.89937
MDA_s,LKCChard_046,test,-42.80585013852606,0.28142907642502485,CLK,LKCC,0.04636,0.95364
MDA_s,LKCChard_110,test,-40.32085170908162,-0.9407946546103418,CLK,LKCC,0.04121,0.95879
MDA_s,LKCCeasy_156,test,64.18074874335643,-0.9928456892769402,LKCC,LKCC,0,1
MDA_s,random_054,test,-41.7887944082156,-0.7048213245707092,LKCC,LKCC,0.06713,0.93287
MDA_s,CLKhard_087,test,-42.47833439051087,7.810254275363369,LKCC,LKCC,0,1
MDA_s,CLKeasy_086,test,62.008801134737105,-0.5734761198036196,LKCC,LKCC,0,1
MDA_s,LKCCeasy_148,test,61.59979396204364,1.351868148450244,LKCC,LKCC,0,1
MDA_s,CLKhard_022,test,-41.968476804997394,-0.5130130624978796,LKCC,LKCC,0.06093,0.93907
MDA_s,CLKeasy_031,test,61.861982705388236,-0.07512275477349944,LKCC,LKCC,0,1
MDA_s,LKCChard_021,test,-44.66842084483526,-1.90588967791864,CLK,CLK,0.8086,0.1914
MDA_s,CLKeasy_004,test,62.53156650681465,-0.1264552742454352,LKCC,LKCC,0,1
MDA_s,CLKhard_127,test,-43.24492812482298,5.784048968628245,LKCC,LKCC,0,1
MDA_s,CLKhard_090,test,-43.76476677586707,-1.3435667257787314,LKCC,LKCC,0.44304,0.55696
MDA_s,LKCCeasy_138,test,62.29733473749528,-0.10020861827953362,LKCC,LKCC,0,1
MDA_s,CLKeasy_052,test,63.27499886733457,0.3838223750048236,LKCC,LKCC,0,1
MDA_s,LKCCeasy_105,test,62.00900060365836,-0.7263790719066939,LKCC,LKCC,0,1
MDA_s,CLKeasy_163,test,62.2472720909338,-0.4912070465667239,LKCC,LKCC,0,1
MDA_s,CLKeasy_172,test,62.05835106494053,-0.3056592098074583,LKCC,LKCC,0,1
MDA_s,CLKhard_031,test,-45.19038402618726,5.991195628299317,LKCC,LKCC,0,1
MDA_s,LKCChard_045,test,-44.48440438154697,-2.022948193733721,CLK,CLK,0.79617,0.20383
MDA_s,random_185,test,-41.38048145657847,-2.4318451446476055,LKCC,LKCC,0.28999,0.71001
MDA_s,CLKeasy_119,test,63.18218279387509,-0.10328431643392497,LKCC,LKCC,0,1
MDA_s,CLKhard_184,test,-44.715196647942705,-1.8300253398294173,LKCC,CLK,0.80336,0.19664
MDA_s,CLKeasy_023,test,61.998958077610766,0.36553765206032035,LKCC,LKCC,0,1
MDA_s,random_125,test,-42.53146291120882,-1.4971852724146058,LKCC,LKCC,0.23334,0.76666
MDA_s,LKCChard_087,test,-43.58343146922409,-1.5914973323562587,CLK,LKCC,0.4683,0.5317
MDA_s,LKCChard_082,test,-43.57395837096655,-1.8975078404667265,CLK,CLK,0.55476,0.44524
MDA_s,CLKeasy_185,test,63.37257497935035,-0.38944463164401405,LKCC,LKCC,0,1
MDA_s,CLKeasy_010,test,62.847444763399295,-0.5827753305726235,LKCC,LKCC,0,1
MDA_s,LKCCeasy_171,test,63.32949344053362,-1.581331697007806,LKCC,LKCC,0,1
MDA_s,CLKhard_183,test,-42.793097783102596,7.795663292038661,LKCC,LKCC,0,1
MDA_s,CLKhard_017,test,-42.311009127532856,-0.5570480998439649,LKCC,LKCC,0.07989,0.92011
MDA_s,LKCCeasy_010,test,63.46115731356548,-1.025810518415161,LKCC,LKCC,0,1
MDA_s,CLKhard_052,test,-43.99870710655964,7.804468862398492,LKCC,LKCC,0,1
MDA_s,LKCCeasy_081,test,64.03919721821431,0.15364262230970732,LKCC,LKCC,0,1
MDA_s,random_183,test,-41.45530510324309,-2.538263216868429,LKCC,LKCC,0.32535,0.67465
MDA_s,LKCChard_169,test,-43.14385516939687,-0.9906059571440995,CLK,LKCC,0.22236,0.77764
MDA_s,CLKeasy_080,test,63.01633084996792,0.004480467817505564,LKCC,LKCC,0,1
MDA_s,CLKhard_018,test,-43.27508208801365,7.8415663114519285,LKCC,LKCC,0,1
MDA_s,LKCCeasy_021,test,62.41449962076887,-0.21395421109065033,LKCC,LKCC,0,1
MDA_s,CLKhard_105,test,-44.53917873947689,5.779191226577141,LKCC,LKCC,0,1
MDA_s,CLKhard_140,test,-42.38285981951022,-0.33450779084462495,LKCC,LKCC,0.06616,0.93384
MDA_s,CLKhard_028,test,-43.37843292685102,8.832370573110154,LKCC,LKCC,0,1
MDA_s,LKCChard_150,test,-42.24050112336331,-2.6816096823819238,CLK,LKCC,0.489,0.511
MDA_s,LKCChard_137,test,-43.865850448001055,-1.3860676977689703,CLK,LKCC,0.4819,0.5181
MDA_s,LKCCeasy_067,test,60.23706032347029,-0.2058453310484813,LKCC,LKCC,0,1
MDA_s,random_041,test,-40.696366565148054,-1.6749152840507426,LKCC,LKCC,0.10637,0.89363
MDA_s,random_180,test,-42.26375265630276,-2.9255036799845353,LKCC,CLK,0.56336,0.43664
MDA_s,CLKeasy_032,test,63.139728796356415,0.07816923222837165,LKCC,LKCC,0,1
MDA_s,random_187,test,-41.97199771972817,-1.5508429897813356,LKCC,LKCC,0.17687,0.82313
MDA_s,CLKeasy_179,test,62.68919576865028,-0.2828211057421832,LKCC,LKCC,0,1
MDA_s,LKCChard_141,test,-42.29362464870528,-3.070353915954828,CLK,CLK,0.60933,0.39067
MDA_s,CLKhard_107,test,-39.704675445737045,6.333930285565319,LKCC,LKCC,0,1
MDA_s,CLKeasy_184,test,61.04294859871897,-0.14989516266316338,LKCC,LKCC,0,1
MDA_s,random_142,test,-41.1606597135895,-0.24351052684295144,LKCC,LKCC,0.0285,0.9715
